season,event_code,league,zone_name,stage_bucket,group_name,match_id,match_type,order_number,plan_game_count,plan_started_at,match_date,result,red_team_id,red_team_name,red_college_name,red_side_score,red_side_win_game_count,blue_team_id,blue_team_name,blue_college_name,blue_side_score,blue_side_win_game_count,winner_team_id,winner_team_name,winner_college_name,winner_side
2025,2025RMUC,RMUC,南部赛区,group,A,25745,GROUP,50,3,2025-05-15T06:45:00Z,2025-05-15,BLUE,1513,野狼,广州城市理工学院,0,0,164,风暴,华北科技学院,1,2,164,风暴,华北科技学院,blue
2025,2025RMUC,RMUC,南部赛区,group,A,25748,GROUP,53,3,2025-05-15T08:30:00Z,2025-05-15,BLUE,178,群星,桂林理工大学,0,0,38,Evolution,桂林电子科技大学,1,2,38,Evolution,桂林电子科技大学,blue
2025,2025RMUC,RMUC,南部赛区,group,A,25749,GROUP,54,3,2025-05-15T09:05:00Z,2025-05-15,RED,145,TCR,厦门大学嘉庚学院,1,2,726,悍匠,深圳技术大学,0,1,145,TCR,厦门大学嘉庚学院,red
2025,2025RMUC,RMUC,南部赛区,group,A,25756,GROUP,61,3,2025-05-16T00:30:00Z,2025-05-16,RED,2188,GIRT,桂林信息科技学院,1,2,1513,野狼,广州城市理工学院,0,0,2188,GIRT,桂林信息科技学院,red
2025,2025RMUC,RMUC,南部赛区,group,A,25758,GROUP,63,3,2025-05-16T01:40:00Z,2025-05-16,RED,145,TCR,厦门大学嘉庚学院,1,2,38,Evolution,桂林电子科技大学,0,1,145,TCR,厦门大学嘉庚学院,red
2025,2025RMUC,RMUC,南部赛区,group,B,25704,GROUP,9,3,2025-05-13T06:20:00Z,2025-05-13,BLUE,159,ARTINX,南方科技大学,0,1,114,TRoMaC,太原理工大学,1,2,114,TRoMaC,太原理工大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25705,GROUP,10,3,2025-05-13T06:55:00Z,2025-05-13,RED,830,RoboBraver,电子科技大学中山学院,1,2,839,风信子,成都信息工程大学,0,0,830,RoboBraver,电子科技大学中山学院,red
2025,2025RMUC,RMUC,南部赛区,group,B,25706,GROUP,11,3,2025-05-13T07:30:00Z,2025-05-13,BLUE,96,IMCA,五邑大学,0,0,124,Taurus,华南农业大学,1,2,124,Taurus,华南农业大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25708,GROUP,13,3,2025-05-13T08:40:00Z,2025-05-13,RED,729,南工骁鹰,哈尔滨工业大学（深圳）,1,2,2758,PnX,香港科技大学（广州）,0,0,729,南工骁鹰,哈尔滨工业大学（深圳）,red
2025,2025RMUC,RMUC,南部赛区,group,B,25709,GROUP,14,3,2025-05-13T09:15:00Z,2025-05-13,RED,47,ACE,东莞理工学院,1,2,1531,毅恒,北京理工大学（珠海）,0,0,47,ACE,东莞理工学院,red
2025,2025RMUC,RMUC,南部赛区,group,B,25710,GROUP,15,3,2025-05-13T09:50:00Z,2025-05-13,BLUE,688,征龙凌沧,东北大学秦皇岛分校,0,0,26,RobotPilots,深圳大学,1,2,26,RobotPilots,深圳大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25711,GROUP,16,3,2025-05-13T10:25:00Z,2025-05-13,BLUE,144,Horizon,华北理工大学,0,0,2774,苍侠,福建理工大学,1,2,2774,苍侠,福建理工大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25720,GROUP,25,3,2025-05-14T02:50:00Z,2025-05-14,BLUE,830,RoboBraver,电子科技大学中山学院,0,0,114,TRoMaC,太原理工大学,1,2,114,TRoMaC,太原理工大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25721,GROUP,26,3,2025-05-14T03:25:00Z,2025-05-14,RED,124,Taurus,华南农业大学,1,2,26,RobotPilots,深圳大学,0,0,124,Taurus,华南农业大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25722,GROUP,27,3,2025-05-14T05:00:00Z,2025-05-14,RED,47,ACE,东莞理工学院,1,2,2774,苍侠,福建理工大学,0,0,47,ACE,东莞理工学院,red
2025,2025RMUC,RMUC,南部赛区,group,B,25723,GROUP,28,3,2025-05-14T05:35:00Z,2025-05-14,RED,729,南工骁鹰,哈尔滨工业大学（深圳）,1,2,2195,ROBOTZ,广西大学,0,0,729,南工骁鹰,哈尔滨工业大学（深圳）,red
2025,2025RMUC,RMUC,南部赛区,group,B,25725,GROUP,30,3,2025-05-14T06:45:00Z,2025-05-14,RED,1531,毅恒,北京理工大学（珠海）,1,2,144,Horizon,华北理工大学,0,0,1531,毅恒,北京理工大学（珠海）,red
2025,2025RMUC,RMUC,南部赛区,group,B,25726,GROUP,31,3,2025-05-14T07:20:00Z,2025-05-14,RED,96,IMCA,五邑大学,1,2,688,征龙凌沧,东北大学秦皇岛分校,0,0,96,IMCA,五邑大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25727,GROUP,32,3,2025-05-14T07:55:00Z,2025-05-14,BLUE,839,风信子,成都信息工程大学,0,0,159,ARTINX,南方科技大学,1,2,159,ARTINX,南方科技大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25736,GROUP,41,3,2025-05-15T00:30:00Z,2025-05-15,RED,114,TRoMaC,太原理工大学,1,2,124,Taurus,华南农业大学,0,0,114,TRoMaC,太原理工大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25737,GROUP,42,3,2025-05-15T01:05:00Z,2025-05-15,RED,729,南工骁鹰,哈尔滨工业大学（深圳）,1,2,47,ACE,东莞理工学院,0,0,729,南工骁鹰,哈尔滨工业大学（深圳）,red
2025,2025RMUC,RMUC,南部赛区,group,B,25738,GROUP,43,3,2025-05-15T01:40:00Z,2025-05-15,BLUE,2774,苍侠,福建理工大学,0,0,26,RobotPilots,深圳大学,1,2,26,RobotPilots,深圳大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25739,GROUP,44,3,2025-05-15T02:15:00Z,2025-05-15,BLUE,2758,PnX,香港科技大学（广州）,0,0,96,IMCA,五邑大学,1,2,96,IMCA,五邑大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25740,GROUP,45,3,2025-05-15T02:50:00Z,2025-05-15,BLUE,2195,ROBOTZ,广西大学,0,0,1531,毅恒,北京理工大学（珠海）,1,2,1531,毅恒,北京理工大学（珠海）,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25741,GROUP,46,3,2025-05-15T03:25:00Z,2025-05-15,BLUE,830,RoboBraver,电子科技大学中山学院,0,1,159,ARTINX,南方科技大学,1,2,159,ARTINX,南方科技大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25743,GROUP,48,3,2025-05-15T05:35:00Z,2025-05-15,RED,688,征龙凌沧,东北大学秦皇岛分校,1,2,144,Horizon,华北理工大学,0,0,688,征龙凌沧,东北大学秦皇岛分校,red
2025,2025RMUC,RMUC,南部赛区,group,B,25750,GROUP,55,3,2025-05-15T09:40:00Z,2025-05-15,BLUE,47,ACE,东莞理工学院,0,0,124,Taurus,华南农业大学,1,2,124,Taurus,华南农业大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25751,GROUP,56,3,2025-05-15T10:15:00Z,2025-05-15,RED,159,ARTINX,南方科技大学,1,2,96,IMCA,五邑大学,0,0,159,ARTINX,南方科技大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25752,GROUP,57,3,2025-05-15T11:50:00Z,2025-05-15,RED,26,RobotPilots,深圳大学,1,2,1531,毅恒,北京理工大学（珠海）,0,0,26,RobotPilots,深圳大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25753,GROUP,58,3,2025-05-15T12:25:00Z,2025-05-15,BLUE,2195,ROBOTZ,广西大学,0,0,830,RoboBraver,电子科技大学中山学院,1,2,830,RoboBraver,电子科技大学中山学院,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25754,GROUP,59,3,2025-05-15T13:00:00Z,2025-05-15,RED,2774,苍侠,福建理工大学,1,2,2758,PnX,香港科技大学（广州）,0,1,2774,苍侠,福建理工大学,red
2025,2025RMUC,RMUC,南部赛区,group,B,25755,GROUP,60,3,2025-05-15T13:35:00Z,2025-05-15,RED,688,征龙凌沧,东北大学秦皇岛分校,1,2,839,风信子,成都信息工程大学,0,0,688,征龙凌沧,东北大学秦皇岛分校,red
2025,2025RMUC,RMUC,南部赛区,group,B,25759,GROUP,64,3,2025-05-16T02:15:00Z,2025-05-16,BLUE,47,ACE,东莞理工学院,0,0,96,IMCA,五邑大学,1,2,96,IMCA,五邑大学,blue
2025,2025RMUC,RMUC,南部赛区,group,B,25760,GROUP,65,3,2025-05-16T02:50:00Z,2025-05-16,RED,830,RoboBraver,电子科技大学中山学院,1,2,2774,苍侠,福建理工大学,0,0,830,RoboBraver,电子科技大学中山学院,red
2025,2025RMUC,RMUC,南部赛区,group,B,25761,GROUP,66,3,2025-05-16T03:25:00Z,2025-05-16,RED,1531,毅恒,北京理工大学（珠海）,1,2,688,征龙凌沧,东北大学秦皇岛分校,0,0,1531,毅恒,北京理工大学（珠海）,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26080,KNOCKOUT,67,3,2025-05-16T06:10:00Z,2025-05-16,RED,114,TRoMaC,太原理工大学,0,2,145,TCR,厦门大学嘉庚学院,0,0,114,TRoMaC,太原理工大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26081,KNOCKOUT,68,3,2025-05-16T06:45:00Z,2025-05-16,RED,26,RobotPilots,深圳大学,0,2,42,DreamTeam,北方工业大学,0,0,26,RobotPilots,深圳大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26083,KNOCKOUT,70,3,2025-05-16T07:55:00Z,2025-05-16,RED,179,华南虎,华南理工大学,0,2,96,IMCA,五邑大学,0,1,179,华南虎,华南理工大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26084,KNOCKOUT,71,3,2025-05-16T08:30:00Z,2025-05-16,BLUE,2188,GIRT,桂林信息科技学院,0,0,124,Taurus,华南农业大学,0,2,124,Taurus,华南农业大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26085,KNOCKOUT,72,3,2025-05-16T09:05:00Z,2025-05-16,BLUE,453,DynamicX,广东工业大学,0,0,830,RoboBraver,电子科技大学中山学院,0,2,830,RoboBraver,电子科技大学中山学院,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26086,KNOCKOUT,73,3,2025-05-16T09:40:00Z,2025-05-16,RED,159,ARTINX,南方科技大学,0,2,164,风暴,华北科技学院,0,0,159,ARTINX,南方科技大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26087,KNOCKOUT,74,3,2025-05-16T10:15:00Z,2025-05-16,BLUE,1531,毅恒,北京理工大学（珠海）,0,0,76,RPS,中国石油大学（华东）,0,2,76,RPS,中国石油大学（华东）,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26088,KNOCKOUT,75,3,2025-05-16T11:50:00Z,2025-05-16,BLUE,114,TRoMaC,太原理工大学,0,1,26,RobotPilots,深圳大学,0,2,26,RobotPilots,深圳大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26090,KNOCKOUT,77,3,2025-05-16T13:00:00Z,2025-05-16,RED,124,Taurus,华南农业大学,0,2,830,RoboBraver,电子科技大学中山学院,0,1,124,Taurus,华南农业大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26091,KNOCKOUT,78,3,2025-05-16T13:35:00Z,2025-05-16,BLUE,76,RPS,中国石油大学（华东）,0,1,159,ARTINX,南方科技大学,0,2,159,ARTINX,南方科技大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26092,KNOCKOUT,79,3,2025-05-17T00:30:00Z,2025-05-17,BLUE,145,TCR,厦门大学嘉庚学院,0,0,42,DreamTeam,北方工业大学,0,2,42,DreamTeam,北方工业大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26093,KNOCKOUT,80,3,2025-05-17T01:05:00Z,2025-05-17,RED,96,IMCA,五邑大学,0,2,729,南工骁鹰,哈尔滨工业大学（深圳）,0,0,96,IMCA,五邑大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26094,KNOCKOUT,81,3,2025-05-17T01:40:00Z,2025-05-17,BLUE,2188,GIRT,桂林信息科技学院,0,0,453,DynamicX,广东工业大学,0,2,453,DynamicX,广东工业大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26095,KNOCKOUT,82,3,2025-05-17T02:15:00Z,2025-05-17,BLUE,1531,毅恒,北京理工大学（珠海）,0,0,164,风暴,华北科技学院,0,2,164,风暴,华北科技学院,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26096,KNOCKOUT,83,3,2025-05-17T02:50:00Z,2025-05-17,BLUE,26,RobotPilots,深圳大学,0,1,124,Taurus,华南农业大学,0,2,124,Taurus,华南农业大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26097,KNOCKOUT,84,3,2025-05-17T03:25:00Z,2025-05-17,RED,179,华南虎,华南理工大学,0,2,159,ARTINX,南方科技大学,0,0,179,华南虎,华南理工大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26098,KNOCKOUT,85,3,2025-05-17T05:00:00Z,2025-05-17,BLUE,42,DreamTeam,北方工业大学,0,0,453,DynamicX,广东工业大学,0,2,453,DynamicX,广东工业大学,blue
2025,2025RMUC,RMUC,南部赛区,knockout,,26099,KNOCKOUT,86,3,2025-05-17T05:35:00Z,2025-05-17,RED,96,IMCA,五邑大学,0,2,164,风暴,华北科技学院,0,0,96,IMCA,五邑大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26100,KNOCKOUT,87,5,2025-05-17T06:10:00Z,2025-05-17,RED,26,RobotPilots,深圳大学,0,3,159,ARTINX,南方科技大学,0,0,26,RobotPilots,深圳大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26101,KNOCKOUT,88,3,2025-05-17T07:10:00Z,2025-05-17,RED,42,DreamTeam,北方工业大学,0,2,164,风暴,华北科技学院,0,1,42,DreamTeam,北方工业大学,red
2025,2025RMUC,RMUC,南部赛区,knockout,,26102,KNOCKOUT,89,5,2025-05-17T07:45:00Z,2025-05-17,BLUE,124,Taurus,华南农业大学,0,2,179,华南虎,华南理工大学,0,3,179,华南虎,华南理工大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25843,GROUP,1,3,2025-05-21T00:10:00Z,2025-05-21,BLUE,3071, I Hiter,哈尔滨工业大学,0,1,240,Nautilus,武汉工程大学,1,2,240,Nautilus,武汉工程大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25844,GROUP,2,3,2025-05-21T00:45:00Z,2025-05-21,RED,50,Ambition,沈阳理工大学,1,2,841,Ultra,成都大学,0,1,50,Ambition,沈阳理工大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25846,GROUP,4,3,2025-05-21T02:25:00Z,2025-05-21,RED,683,WDR,合肥工业大学（宣城校区）,1,2,1527,云嵌,长沙理工大学,0,0,683,WDR,合肥工业大学（宣城校区）,red
2025,2025RMUC,RMUC,中部赛区,group,A,25849,GROUP,7,3,2025-05-21T05:10:00Z,2025-05-21,BLUE,32,MA,南华大学,0,0,8,创梦之翼,哈尔滨工程大学,1,2,8,创梦之翼,哈尔滨工程大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25850,GROUP,8,3,2025-05-21T05:45:00Z,2025-05-21,RED,703,苍穹,合肥工业大学,1,2,2189,逐曦,湘潭大学,0,0,703,苍穹,合肥工业大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25859,GROUP,17,3,2025-05-21T12:00:00Z,2025-05-21,BLUE,50,Ambition,沈阳理工大学,0,0,240,Nautilus,武汉工程大学,1,2,240,Nautilus,武汉工程大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25860,GROUP,18,3,2025-05-21T12:35:00Z,2025-05-21,BLUE,698,笃行,西安交通大学,0,0,683,WDR,合肥工业大学（宣城校区）,1,2,683,WDR,合肥工业大学（宣城校区）,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25861,GROUP,19,3,2025-05-21T13:10:00Z,2025-05-21,BLUE,781,军临,国防科技大学,0,0,195,Hello World,浙江大学,1,2,195,Hello World,浙江大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25862,GROUP,20,3,2025-05-21T13:45:00Z,2025-05-21,BLUE,703,苍穹,合肥工业大学,0,0,8,创梦之翼,哈尔滨工程大学,1,2,8,创梦之翼,哈尔滨工程大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25863,GROUP,21,3,2025-05-22T00:30:00Z,2025-05-22,BLUE,2189,逐曦,湘潭大学,0,0,32,MA,南华大学,1,2,32,MA,南华大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25866,GROUP,24,3,2025-05-22T02:15:00Z,2025-05-22,BLUE,841,Ultra,成都大学,0,0,3071, I Hiter,哈尔滨工业大学,1,2,3071, I Hiter,哈尔滨工业大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25875,GROUP,33,3,2025-05-22T08:30:00Z,2025-05-22,RED,8,创梦之翼,哈尔滨工程大学,1,2,240,Nautilus,武汉工程大学,0,1,8,创梦之翼,哈尔滨工程大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25876,GROUP,34,3,2025-05-22T09:05:00Z,2025-05-22,BLUE,683,WDR,合肥工业大学（宣城校区）,0,0,195,Hello World,浙江大学,1,2,195,Hello World,浙江大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25877,GROUP,35,3,2025-05-22T09:40:00Z,2025-05-22,BLUE,781,军临,国防科技大学,0,0,698,笃行,西安交通大学,1,2,698,笃行,西安交通大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25878,GROUP,36,3,2025-05-22T10:15:00Z,2025-05-22,BLUE,32,MA,南华大学,0,0,3071, I Hiter,哈尔滨工业大学,1,2,3071, I Hiter,哈尔滨工业大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25879,GROUP,37,3,2025-05-22T11:50:00Z,2025-05-22,BLUE,50,Ambition,沈阳理工大学,0,0,703,苍穹,合肥工业大学,1,2,703,苍穹,合肥工业大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25882,GROUP,40,3,2025-05-22T13:35:00Z,2025-05-22,RED,841,Ultra,成都大学,1,2,2189,逐曦,湘潭大学,0,0,841,Ultra,成都大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25891,GROUP,49,3,2025-05-23T06:10:00Z,2025-05-23,BLUE,698,笃行,西安交通大学,0,0,240,Nautilus,武汉工程大学,1,2,240,Nautilus,武汉工程大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25892,GROUP,50,3,2025-05-23T06:45:00Z,2025-05-23,BLUE,683,WDR,合肥工业大学（宣城校区）,0,1,3071, I Hiter,哈尔滨工业大学,1,2,3071, I Hiter,哈尔滨工业大学,blue
2025,2025RMUC,RMUC,中部赛区,group,A,25894,GROUP,52,3,2025-05-23T07:55:00Z,2025-05-23,RED,50,Ambition,沈阳理工大学,1,2,781,军临,国防科技大学,0,1,50,Ambition,沈阳理工大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25903,GROUP,61,3,2025-05-24T00:30:00Z,2025-05-24,RED,698,笃行,西安交通大学,1,2,683,WDR,合肥工业大学（宣城校区）,0,0,698,笃行,西安交通大学,red
2025,2025RMUC,RMUC,中部赛区,group,A,25904,GROUP,62,3,2025-05-24T01:05:00Z,2025-05-24,RED,50,Ambition,沈阳理工大学,1,2,703,苍穹,合肥工业大学,0,0,50,Ambition,沈阳理工大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25851,GROUP,9,3,2025-05-21T06:20:00Z,2025-05-21,BLUE,95,Passion,南昌大学,0,0,682,RoboWalker,中国科学技术大学,1,2,682,RoboWalker,中国科学技术大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25852,GROUP,10,3,2025-05-21T06:55:00Z,2025-05-21,RED,2780,起源,华东理工大学,1,2,2789,士继DREAMER,重庆理工大学,0,0,2780,起源,华东理工大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25853,GROUP,11,3,2025-05-21T07:30:00Z,2025-05-21,BLUE,116,WMJ,西北工业大学,0,0,148,交龙,上海交通大学,1,2,148,交龙,上海交通大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25854,GROUP,12,3,2025-05-21T08:05:00Z,2025-05-21,BLUE,1578,火锅,四川大学,0,0,160,Actor&Thinker,河北科技大学,1,2,160,Actor&Thinker,河北科技大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25855,GROUP,13,3,2025-05-21T08:40:00Z,2025-05-21,RED,71,IRobot,西安电子科技大学,1,2,840,Helios,西南交通大学,0,0,71,IRobot,西安电子科技大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25856,GROUP,14,3,2025-05-21T09:15:00Z,2025-05-21,BLUE,700,VGD,长安大学,0,0,34,Artisans,安徽信息工程学院,1,2,34,Artisans,安徽信息工程学院,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25867,GROUP,25,3,2025-05-22T02:50:00Z,2025-05-22,BLUE,71,IRobot,西安电子科技大学,0,1,183,Born of Fire,南京航空航天大学金城学院,1,2,183,Born of Fire,南京航空航天大学金城学院,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25868,GROUP,26,3,2025-05-22T03:25:00Z,2025-05-22,RED,148,交龙,上海交通大学,1,2,2780,起源,华东理工大学,0,0,148,交龙,上海交通大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25869,GROUP,27,3,2025-05-22T05:00:00Z,2025-05-22,BLUE,34,Artisans,安徽信息工程学院,0,1,151,FYT,中南大学,1,2,151,FYT,中南大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25870,GROUP,28,3,2025-05-22T05:35:00Z,2025-05-22,RED,682,RoboWalker,中国科学技术大学,1,2,160,Actor&Thinker,河北科技大学,0,0,682,RoboWalker,中国科学技术大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25871,GROUP,29,3,2025-05-22T06:10:00Z,2025-05-22,RED,95,Passion,南昌大学,1,2,1578,火锅,四川大学,0,0,95,Passion,南昌大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25873,GROUP,31,3,2025-05-22T07:20:00Z,2025-05-22,RED,116,WMJ,西北工业大学,1,2,2789,士继DREAMER,重庆理工大学,0,0,116,WMJ,西北工业大学,red
2025,2025RMUC,RMUC,中部赛区,group,B,25883,GROUP,41,3,2025-05-23T00:30:00Z,2025-05-23,BLUE,682,RoboWalker,中国科学技术大学,0,0,148,交龙,上海交通大学,1,2,148,交龙,上海交通大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25884,GROUP,42,3,2025-05-23T01:05:00Z,2025-05-23,BLUE,151,FYT,中南大学,0,0,183,Born of Fire,南京航空航天大学金城学院,1,2,183,Born of Fire,南京航空航天大学金城学院,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25885,GROUP,43,3,2025-05-23T01:40:00Z,2025-05-23,BLUE,34,Artisans,安徽信息工程学院,0,0,71,IRobot,西安电子科技大学,1,2,71,IRobot,西安电子科技大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25886,GROUP,44,3,2025-05-23T02:15:00Z,2025-05-23,BLUE,2780,起源,华东理工大学,0,0,116,WMJ,西北工业大学,1,2,116,WMJ,西北工业大学,blue
2025,2025RMUC,RMUC,中部赛区,group,B,25887,GROUP,45,3,2025-05-23T02:50:00Z,2025-05-23,RED,95,Passion,南昌大学,1,2,160,Actor&Thinker,河北科技大学,0,0,95,Passion,南昌大学,red
