season,event_code,league,zone_name,team_id,team_name,college_name,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,南部赛区,96,IMCA,五邑大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,466.3,137.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Infantry,3,14.4,318.5,0.7/0.7/0.3,0.8,0.0,0.0,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Hero,1,34.3,0.0,0.0/1.0/0.0,0.0,,1323.9,0.0,34.3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Sapper,2,0.0,0.0,0.0/0.4444444444444444/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,65.56,16.4,0.8,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Airplane,6,1.2,23.3,0.1111111111111111/0.3333333333333333/0.0,0.1,,11.1,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,137
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Guard,7,13.9,303.7,0.6666666666666666/0.0/0.3333333333333333,1.0,,4.4,0.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,625.0,0.0,0,0,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,726,悍匠,深圳技术大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Infantry,3,25.5,532.7,1.0/1.4/1.0,1.1,0.0,0.0,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Hero,1,35.8,0.0,0.0/0.8/0.4,0.2,,2537.9,0.0,35.8,4.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Sapper,2,0.0,0.0,0.0/0.2/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,320.2,65.3,3.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Airplane,6,6.8,828.1,0.4/0.1/1.2,1.6,,463.0,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,903
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Guard,7,1.8,7.6,0.0/0.2/0.1,0.1,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,729,南工骁鹰,哈尔滨工业大学（深圳）,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,736.0,155.9,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Infantry,3,15.3,387.3,0.4/1.1/0.7,1.0,0.0,21.4,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Hero,1,21.2,0.0,0.0/0.625/0.0,0.0,,775.0,0.0,21.2,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Sapper,2,0.0,0.0,0.0/0.25/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,262.5,54.1,2.6,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Airplane,6,9.4,459.4,0.125/0.0/0.25,0.4,,378.6,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,520
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Guard,7,3.5,59.9,0.0/0.125/0.125,0.1,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,2195,ROBOTZ,广西大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,604.4,114.8,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Infantry,3,24.8,450.7,1.1/0.8/0.8,1.4,0.0,0.2,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Hero,1,52.1,0.0,0.1875/1.3125/0.1875,0.2,,4843.6,0.2,52.1,8.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Sapper,2,0.0,0.0,0.0/0.25/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,162.56,19.8,1.6,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Airplane,6,3.4,330.3,0.25/0.0625/0.875,1.1,,15.6,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,815
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Guard,7,2.4,33.5,0.0/0.0/0.1875,0.2,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,56.6,0.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,830,RoboBraver,电子科技大学中山学院,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,37.1,5.2,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Infantry,3,13.5,155.4,0.1/1.3/0.1,0.2,0.0,11.4,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Hero,1,18.5,0.0,0.14285714285714285/0.7142857142857143/0.0,0.0,,623.6,0.1,18.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Sapper,2,0.0,0.0,0.0/0.8571428571428571/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Airplane,6,9.6,448.3,0.0/0.0/0.42857142857142855,0.4,,365.4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,920
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Guard,7,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1501,星辰,北京信息科技大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Infantry,3,16.9,558.9,1.5/1.7/1.1,1.5,21.0,17.0,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Hero,1,8.6,0.0,0.09090909090909091/0.2727272727272727/0.0,0.0,,372.7,0.1,8.6,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Sapper,2,0.0,0.0,0.0/0.09090909090909091/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,585.45,27.2,2.7,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Airplane,6,11.0,842.3,0.5454545454545454/0.0/0.8181818181818182,1.4,,553.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,552
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Guard,7,9.6,411.3,0.2727272727272727/0.6363636363636364/0.36363636363636365,0.6,,240.0,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,56.8,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,38,Evolution,桂林电子科技大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,737.9,182.5,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Infantry,3,22.2,810.1,2.3/1.0/2.2,2.8,21.0,59.8,2.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Hero,1,23.9,0.0,0.16666666666666666/0.8333333333333334/0.0,0.0,,2531.3,0.2,23.9,3.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Sapper,2,0.0,0.0,0.0/0.6666666666666666/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1038.17,16.9,3.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Airplane,6,18.0,1417.7,0.8333333333333334/0.0/2.0833333333333335,2.9,,968.5,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1009
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Guard,7,7.6,326.1,0.75/0.08333333333333333/0.5833333333333334,1.3,,66.8,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,156.3,0.0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,114,TRoMaC,太原理工大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,968.0,277.8,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Infantry,3,17.1,314.4,0.5/1.1/0.4,0.6,0.0,0.7,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Hero,1,38.5,0.0,0.0/1.9285714285714286/0.0,0.0,,1777.1,0.0,38.5,1.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Sapper,2,0.0,0.0,0.0/1.2857142857142858/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,16.07,5.7,0.1,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Airplane,6,5.7,221.7,0.07142857142857142/0.21428571428571427/0.2857142857142857,0.4,,87.9,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,317
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Guard,7,16.8,249.2,0.42857142857142855/0.8571428571428571/0.14285714285714285,0.5,,1.1,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,44.6,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,1531,毅恒,北京理工大学（珠海）,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,63.4,12.4,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Infantry,3,20.4,481.7,0.8/1.7/0.8,0.9,0.0,18.2,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Hero,1,19.5,0.0,0.11764705882352941/1.1764705882352942/0.058823529411764705,0.1,,791.8,0.1,19.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Sapper,2,0.0,0.0,0.0/0.8823529411764706/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,436.12,28.6,0.9,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Airplane,6,13.9,540.2,0.058823529411764705/0.0/0.5294117647058824,0.6,,431.8,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,608
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Guard,7,2.5,80.6,0.23529411764705882/0.058823529411764705/0.17647058823529413,0.4,,1.2,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,44.1,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,145,TCR,厦门大学嘉庚学院,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,302.5,59.1,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Infantry,3,19.6,650.4,1.2/1.4/1.0,1.5,0.0,6.6,1.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Hero,1,25.4,0.0,0.05555555555555555/1.2222222222222223/0.2222222222222222,0.1,,1455.7,0.1,25.4,2.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Sapper,2,0.0,0.0,0.0/0.1111111111111111/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1473.33,9.2,3.2,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Airplane,6,9.6,861.2,0.9444444444444444/0.05555555555555555/0.3888888888888889,1.3,,438.7,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,866
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Guard,7,4.5,29.1,0.0/0.4444444444444444/0.1111111111111111,0.1,,0.6,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,42,DreamTeam,北方工业大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,707.1,164.1,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Infantry,3,25.7,471.9,1.3/0.7/0.6,1.3,0.0,129.2,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Hero,1,29.5,0.0,0.0/0.5/0.1,0.0,,2179.2,0.0,29.5,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Sapper,2,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,960.1,20.7,3.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Airplane,6,4.1,66.6,0.0/0.0/0.1,0.1,,29.1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,122
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Guard,7,8.6,512.5,0.4/0.1/1.1,1.5,,3.0,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,50.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,688,征龙凌沧,东北大学秦皇岛分校,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,840.2,174.2,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Infantry,3,24.0,469.8,1.1/0.6/1.0,1.6,20.5,4.2,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Hero,1,47.7,0.0,0.0/0.3333333333333333/0.16666666666666666,0.1,,4809.3,0.0,47.7,11.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Sapper,2,0.0,0.0,0.0/0.08333333333333333/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,477.5,17.3,2.8,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Airplane,6,7.5,555.0,0.4166666666666667/0.0/1.3333333333333333,1.8,,308.3,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,676
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Guard,7,13.5,474.3,1.1666666666666667/0.5833333333333334/1.25,2.4,,12.9,1.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,南部赛区,453,DynamicX,广东工业大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,120.0,19.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Infantry,3,31.6,939.0,2.6/1.1/1.2,2.8,0.0,10.9,4.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Hero,1,35.2,0.0,0.18181818181818182/0.9090909090909091/0.0,0.1,,2664.1,0.2,35.2,4.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Sapper,2,0.0,0.0,0.0/0.7272727272727273/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,700.73,14.6,2.8,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Airplane,6,4.6,269.9,0.2727272727272727/0.0/0.5454545454545454,0.8,,162.7,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,461
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Guard,7,9.0,179.1,0.45454545454545453/0.18181818181818182/0.2727272727272727,0.6,,8.2,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,56.8,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,840,Helios,西南交通大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,572.6,129.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Infantry,3,21.3,669.1,1.0/1.7/1.5,1.4,0.0,33.5,0.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Hero,1,23.6,0.0,0.045454545454545456/1.2272727272727273/0.2727272727272727,0.2,,2203.0,0.0,23.6,1.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Sapper,2,0.0,0.0,0.0/0.18181818181818182/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1866.64,9.7,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Airplane,6,8.6,951.6,1.0909090909090908/0.0/2.1818181818181817,3.3,,342.5,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1164
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Guard,7,17.4,415.1,1.0909090909090908/1.4545454545454546/1.3636363636363635,1.5,,17.2,1.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,497.5,0.0,0,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,3071, I Hiter,哈尔滨工业大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,550.8,151.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Infantry,3,40.8,1086.0,3.9/0.8/2.8,5.2,0.0,64.1,5.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Hero,1,41.6,0.0,0.0/0.5/0.0,0.0,,2839.6,0.0,41.6,1.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Sapper,2,0.0,0.0,0.0/0.4/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,814.7,12.6,3.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Airplane,6,18.1,1007.6,1.5/0.1/2.3,3.7,,559.8,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,867
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Guard,7,20.0,576.8,0.6/0.2/0.8,1.3,,386.0,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,125.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,195,Hello World,浙江大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,234.4,88.8,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Infantry,3,13.8,523.3,0.8/1.4/0.7,0.8,0.0,0.0,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Hero,1,24.2,0.0,0.0/1.6666666666666667/0.1111111111111111,0.0,,1933.3,0.0,24.2,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Sapper,2,0.0,0.0,0.0/0.6666666666666666/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,437.56,17.9,2.3,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Airplane,6,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Guard,7,6.8,155.8,0.4444444444444444/0.2222222222222222/0.0,0.4,,0.0,0.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,700,VGD,长安大学,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,739.2,113.7,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Infantry,3,18.8,502.4,1.5/1.3/1.4,2.1,0.0,5.4,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Hero,1,54.3,0.0,0.0/1.2307692307692308/0.15384615384615385,0.2,,4494.9,0.0,54.3,8.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,中部赛区,71,IRobot,西安电子科技大学,Sapper,2,0.0,0.0,0.0/0.6923076923076923/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,424.69,33.4,2.8,0.0
