season,event_code,league,zone_name,group_name,team_id,team_name,college_name,player_rank,player_score
2026,2026RMUC,RMUC,南部赛区,A,960001,TRoMaC,太原理工大学,6,18.04
2026,2026RMUC,RMUC,南部赛区,A,960002,狼牙,华中科技大学,13,13.34
2026,2026RMUC,RMUC,南部赛区,A,960003,交龙,上海交通大学,1,25.0
2026,2026RMUC,RMUC,南部赛区,A,960004,VANGUARD,华南师范大学（佛山校区）,29,4.175
2026,2026RMUC,RMUC,南部赛区,A,960005,RobotPilots,深圳大学,5,20.0
2026,2026RMUC,RMUC,南部赛区,A,960006,群星,桂林理工大学,19,8.25
2026,2026RMUC,RMUC,南部赛区,A,960007,DynamicX,广东工业大学,4,20.0
2026,2026RMUC,RMUC,南部赛区,A,960008,奇点,仲恺农业工程学院,24,6.165
2026,2026RMUC,RMUC,南部赛区,A,960009,GMaster,西交利物浦大学,23,6.28
2026,2026RMUC,RMUC,南部赛区,A,960010,Nautilus,武汉工程大学,12,14.3
2026,2026RMUC,RMUC,南部赛区,A,960011,FYT,中南大学,10,15.5
2026,2026RMUC,RMUC,南部赛区,A,960012,崇实,武汉科技大学,28,4.65
2026,2026RMUC,RMUC,南部赛区,A,960013,野狼,广州城市理工学院,16,9.465
2026,2026RMUC,RMUC,南部赛区,A,960014,云嵌,长沙理工大学,25,5.975
2026,2026RMUC,RMUC,南部赛区,A,960015,MA,南华大学,20,7.9
2026,2026RMUC,RMUC,南部赛区,A,960016,TCR,厦门大学嘉庚学院,17,9.235
2026,2026RMUC,RMUC,南部赛区,B,960017,华南虎,华南理工大学,2,23.3
2026,2026RMUC,RMUC,南部赛区,B,960018,GIRT,桂林信息科技学院,14,12.975
2026,2026RMUC,RMUC,南部赛区,B,960019,IMCA,五邑大学,7,17.0
2026,2026RMUC,RMUC,南部赛区,B,960020,PFA,厦门理工学院,31,4.0
2026,2026RMUC,RMUC,南部赛区,B,960021,Taurus,华南农业大学,3,20.1
2026,2026RMUC,RMUC,南部赛区,B,960022,士继DREAMER,重庆理工大学,26,5.25
2026,2026RMUC,RMUC,南部赛区,B,960023,RoboBraver,电子科技大学中山学院,8,16.64
2026,2026RMUC,RMUC,南部赛区,B,960024,ICBK破冰船,广州航海学院,27,4.65
2026,2026RMUC,RMUC,南部赛区,B,960025,珞珈狐,武汉大学,30,4.13
2026,2026RMUC,RMUC,南部赛区,B,960026,逐曦,湘潭大学,22,6.85
2026,2026RMUC,RMUC,南部赛区,B,960027,Passion,南昌大学,9,15.7
2026,2026RMUC,RMUC,南部赛区,B,960028,RCS,厦门大学,32,3.9
2026,2026RMUC,RMUC,南部赛区,B,960029,Evolution,桂林电子科技大学,11,14.365
2026,2026RMUC,RMUC,南部赛区,B,960030,军临,国防科技大学,15,10.56
2026,2026RMUC,RMUC,南部赛区,B,960031,悍匠,深圳技术大学,21,7.85
2026,2026RMUC,RMUC,南部赛区,B,960032,ACE,东莞理工学院,18,8.61
