season,event_code,league,zone_id,zone_name,team_id,team_name,college_name,college_logo,robot_id,robot_type,robot_number,eaSmallHitRate,eagHurt,eaKDA,eagKdaScore,matchLargeEnergyActRoundsAvg,gkDamage,gKillCount,eaBigHitRate,eaSnipeCnt,etDartOutpostCnt,etDartFixedCnt,etDartRDFixCnt,etDartRDMoveCnt,eaRadarMarkerTime,eaRadarDebuffDmg,eaExchangeEcon,avgMineTime,avgMineDiff,avgShootNum
2025,2025RMUC,RMUC,565,南部赛区,124,Taurus,华南农业大学,https://rm-static.djicdn.com/games-backend/955bc221-5f19-4526-879e-f05fdc805daa,990,Airplane,6,6.8,700.5,1.0/0.047619047619047616/1.7619047619047619,2.8,,238.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1040
2025,2025RMUC,RMUC,565,南部赛区,124,Taurus,华南农业大学,https://rm-static.djicdn.com/games-backend/955bc221-5f19-4526-879e-f05fdc805daa,991,Guard,7,20.6,444.6,0.6190476190476191/0.47619047619047616/0.7619047619047619,1.2,,197.6,0.6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,124,Taurus,华南农业大学,https://rm-static.djicdn.com/games-backend/955bc221-5f19-4526-879e-f05fdc805daa,21659,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,357.1,0.0,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,124,Taurus,华南农业大学,https://rm-static.djicdn.com/games-backend/955bc221-5f19-4526-879e-f05fdc805daa,22922,Radar,11,0.0,0.0,0.0/0.0/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,311.9,159.4,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,369,Infantry,3,20.4,619.7,1.0/1.5/1.3,1.0,0.0,9.0,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,372,Hero,1,16.0,0.0,0.0/0.6/0.1,0.1,,1024.0,0.0,16.0,1.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,373,Sapper,2,0.0,0.0,0.0/0.3/0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0.0,0.0,770.5,20.3,3.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,374,Airplane,6,1.1,105.7,0.1/0.0/0.6,0.7,,53.0,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,982
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,375,Guard,7,19.8,465.4,0.3/0.4/0.7,0.9,,307.1,0.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025,2025RMUC,RMUC,565,南部赛区,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123,22880,Dart,10,0.0,0.0,0.0/0.0/0.0,0.0,,62.5,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
